VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_X,pickup_Y,pickup_borough,location_i_pickup,objectid_pickup,pickup_shape_area,shape_leng_pickup,pickup_zone,X,Y,borough,location_i_dropoff,objectid_dropoff,shape_area,shape_leng_dropoff,zone
2,11/1/2022 0:01,11/1/2022 0:14,1,2.63,1,N,162,146,2,11,0.5,0.5,0,0,0.3,14.8,2.5,0,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East,-73.93363873,40.75452473,Queens,146,146,0.000104639,0.047140522,Long Island City/Queens Plaza
2,10/31/2022 23:59,11/1/2022 0:06,1,0.87,1,N,114,211,1,6,0.5,0.5,2.94,0,0.3,12.74,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-74.00137442,40.72389935,Manhattan,211,211,3.97291966087e-05,0.025234508,SoHo
2,11/1/2022 0:10,11/1/2022 0:16,1,1.46,1,N,114,68,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
1,11/1/2022 0:06,11/1/2022 0:40,2,5.9,1,N,90,226,2,23.5,3,0.5,0,0,0.3,27.3,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-73.92931434,40.73526509,Queens,226,226,0.000761944,0.168957762,Sunnyside
1,11/1/2022 0:21,11/1/2022 0:35,1,4.5,1,N,74,247,2,15.5,0.5,0.5,0,0,0.3,16.8,0,0,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North,-73.92513265,40.82914584,Bronx,247,247,0.000205617,0.092967858,West Concourse
2,11/1/2022 0:47,11/1/2022 0:56,2,1.62,1,N,249,234,1,8.5,0.5,0.5,1.84,0,0.3,14.14,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq
2,11/1/2022 0:07,11/1/2022 0:13,1,1.49,1,N,141,162,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East
2,11/1/2022 0:22,11/1/2022 0:30,2,1.14,1,N,234,68,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:46,11/1/2022 1:06,2,5.75,1,N,249,151,1,18.5,0.5,0.5,2.23,0,0.3,24.53,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
2,11/1/2022 0:05,11/1/2022 0:25,2,6.24,1,N,68,41,1,21,0.5,0.5,7.44,0,0.3,32.24,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem
2,11/1/2022 0:26,11/1/2022 0:36,2,1.66,1,N,41,116,1,8.5,0.5,0.5,1.96,0,0.3,11.76,0,0,-73.95206437,40.80420432,Manhattan,41,41,0.000143093,0.052793109,Central Harlem,-73.94736722,40.82753532,Manhattan,116,116,0.000260415,0.068116484,Hamilton Heights
2,11/1/2022 0:38,11/1/2022 0:44,1,1.12,1,N,48,162,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East
1,11/1/2022 0:47,11/1/2022 1:07,2,3.9,1,N,100,112,1,17,3,0.5,4,6.55,0.3,31.35,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.94848138,40.72883018,Brooklyn,112,112,0.000462069,0.107267876,Greenpoint
2,11/1/2022 0:17,11/1/2022 0:27,5,2.11,1,N,79,164,1,9,0.5,0.5,0,0,0.3,12.8,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.98592911,40.74880822,Manhattan,164,164,5.56318237441e-05,0.035771612,Midtown South
2,11/1/2022 0:51,11/1/2022 1:02,5,2.9,1,N,114,163,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North
2,11/1/2022 0:04,11/1/2022 0:15,1,3.2,1,N,79,162,1,11.5,0.5,0.5,1.5,0,0.3,16.8,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.97214548,40.75681613,Manhattan,162,162,4.78936962112e-05,0.035269815,Midtown East
2,11/1/2022 0:28,11/1/2022 0:59,2,15.42,1,N,68,259,1,43,0.5,0.5,5,0,0.3,51.8,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.85639972,40.89908008,Bronx,259,259,0.000394552,0.126750305,Woodlawn/Wakefield
2,11/1/2022 0:39,11/1/2022 1:00,6,3.87,1,N,161,7,1,16.5,0.5,0.5,2,0,0.3,22.3,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:07,11/1/2022 0:11,1,0.6,1,N,79,4,1,5,0.5,0.5,2,0,0.3,10.8,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.97702385,40.72415082,Manhattan,4,4,0.000111872,0.043566527,Alphabet City
2,11/1/2022 0:18,11/1/2022 0:26,2,1.08,1,N,79,148,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
2,11/1/2022 0:39,11/1/2022 0:47,1,2.43,1,N,229,263,1,9,0.5,0.5,10,0,0.3,22.8,2.5,0,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North,-73.95120935,40.77849396,Manhattan,263,263,6.57697664169e-05,0.037016625,Yorkville West
2,11/1/2022 0:04,11/1/2022 0:30,1,11.97,1,N,186,248,2,35,0.5,0.5,0,0,0.3,38.8,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.87101158,40.83468754,Bronx,248,248,0.000149593,0.056919117,West Farms/Bronx River
2,11/1/2022 0:21,11/1/2022 0:28,1,1.77,1,N,233,234,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5,0,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq
2,11/1/2022 0:09,11/1/2022 0:35,1,6.2,1,N,170,7,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:20,11/1/2022 0:26,1,0.98,1,N,142,230,2,6,0.5,0.5,0,0,0.3,9.8,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District
2,11/1/2022 0:01,11/1/2022 0:34,1,18.45,1,N,132,17,1,51,0.5,0.5,10.71,0,0.3,64.26,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.94918077,40.69199126,Brooklyn,17,17,0.000322958,0.093522633,Bedford
2,11/1/2022 0:05,11/1/2022 0:09,6,1.27,1,N,142,238,1,5.5,0.5,0.5,2.8,0,0.3,12.1,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.97281448,40.79176595,Manhattan,238,238,0.000184764,0.060109311,Upper West Side North
2,11/1/2022 0:39,11/1/2022 0:46,6,1.25,1,N,48,246,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards
2,11/1/2022 0:47,11/1/2022 0:55,6,1.61,1,N,246,50,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,0,-74.00451221,40.75243776,Manhattan,246,246,0.000281298,0.069467194,West Chelsea/Hudson Yards,-73.99389977,40.76669181,Manhattan,50,50,0.000173249,0.055747987,Clinton West
1,11/1/2022 0:14,11/1/2022 0:34,1,5.2,1,N,148,142,1,18.5,3,0.5,4.45,0,0.3,26.75,2.5,0,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East
1,11/1/2022 0:41,11/1/2022 0:54,1,3,1,N,48,140,1,12,3,0.5,3.15,0,0.3,18.95,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
2,11/1/2022 0:08,11/1/2022 0:16,1,1.74,1,N,158,186,1,8,0.5,0.5,1,0,0.3,12.8,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:22,11/1/2022 0:30,1,1.07,1,N,90,158,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5,0,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West
2,11/1/2022 0:37,11/1/2022 0:51,1,3.22,1,N,158,163,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5,0,-74.00838576,40.73524802,Manhattan,158,158,0.000185568,0.054809991,Meatpacking/West Village West,-73.9783669,40.7644253,Manhattan,163,163,4.08567804196e-05,0.034176867,Midtown North
2,11/1/2022 0:06,11/1/2022 0:16,1,2.22,1,N,142,140,1,9.5,0.5,0.5,3.33,0,0.3,16.63,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
2,11/1/2022 0:26,11/1/2022 0:30,1,0.53,1,N,229,161,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5,0,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center
1,11/1/2022 0:07,11/1/2022 0:38,1,4.6,1,N,107,49,1,20,3,0.5,1,0,0.3,24.8,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.96493347,40.68851444,Brooklyn,49,49,0.000203186,0.075290018,Clinton Hill
1,11/1/2022 0:51,11/1/2022 1:03,1,3.7,1,N,79,140,1,12,3,0.5,3.15,0,0.3,18.95,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
2,11/1/2022 0:43,11/1/2022 0:57,1,1.5,1,N,249,148,1,10,0.5,0.5,1.38,0,0.3,15.18,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
2,11/1/2022 0:01,11/1/2022 0:11,1,2.13,1,N,140,43,2,9,0.5,0.5,0,0,0.3,12.8,2.5,0,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East,-73.96557217,40.7824596,Manhattan,43,43,0.000379663,0.099738618,Central Park
2,11/1/2022 0:25,11/1/2022 0:43,1,2.19,1,N,234,148,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99071887,40.71921043,Manhattan,148,148,6.97489921327e-05,0.039130502,Lower East Side
2,11/1/2022 0:53,11/1/2022 1:15,1,7.03,1,N,79,74,2,22,0.5,0.5,0,0,0.3,25.8,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.93831331,40.80556468,Manhattan,74,74,0.000295038,0.110290936,East Harlem North
2,11/1/2022 0:37,11/1/2022 1:03,1,15.7,1,N,132,229,2,43,0.5,0.5,0,0,0.3,45.55,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North
2,11/1/2022 0:07,11/2/2022 0:00,1,3.59,1,N,231,170,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,0,-74.00671168,40.71869665,Manhattan,231,231,0.00016693,0.063420117,TriBeCa/Civic Center,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill
2,11/1/2022 0:52,11/1/2022 0:55,1,0.78,1,N,231,88,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5,0,-74.00671168,40.71869665,Manhattan,231,231,0.00016693,0.063420117,TriBeCa/Civic Center,-74.01130758,40.70339421,Manhattan,88,88,5.72999455414e-05,0.035204604,Financial District South
2,11/1/2022 0:03,11/1/2022 0:15,1,2.48,1,N,79,229,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North
2,11/1/2022 0:23,11/1/2022 0:47,1,8.24,1,N,229,95,1,26.5,0.5,0.5,9.09,0,0.3,39.39,2.5,0,-73.96517424,40.75658919,Manhattan,229,229,9.47058230931e-05,0.04252529,Sutton Place/Turtle Bay North,-73.84822805,40.72347879,Queens,95,95,0.00057277,0.113629605,Forest Hills
1,11/1/2022 0:25,11/1/2022 0:50,1,4.8,1,N,48,179,1,17.5,3,0.5,4.25,0,0.3,25.55,2.5,0,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East,-73.92681392,40.77142085,Queens,179,179,0.000183893,0.071380864,Old Astoria
1,11/1/2022 0:20,11/1/2022 0:52,1,3.1,1,N,249,232,1,21.5,3,0.5,0,0,0.3,25.3,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98230749,40.71538428,Manhattan,232,232,0.00021605,0.061470909,Two Bridges/Seward Park
2,11/1/2022 0:04,11/1/2022 0:09,2,1.25,1,N,170,48,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:17,11/1/2022 0:33,2,2.51,1,N,68,4,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.97702385,40.72415082,Manhattan,4,4,0.000111872,0.043566527,Alphabet City
2,11/1/2022 0:39,11/1/2022 0:50,2,1.83,1,N,79,90,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
2,11/1/2022 0:56,11/1/2022 1:05,2,1.65,1,N,186,233,1,8,0.5,0.5,0,0,0.3,11.8,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.97125455,40.74917369,Manhattan,233,233,0.000116188,0.048035918,UN/Turtle Bay South
2,11/1/2022 0:09,11/1/2022 0:26,5,7.44,1,N,138,75,2,22.5,0.5,0.5,0,6.55,0.3,31.6,0,1.25,-73.87283016,40.77487973,Queens,138,138,0.000536797,0.107466934,LaGuardia Airport,-73.94495667,40.79064981,Manhattan,75,75,0.000240564,0.0876639,East Harlem South
1,11/1/2022 0:52,11/1/2022 1:01,1,1.1,1,N,114,144,1,7,3,0.5,2.15,0,0.3,12.95,2.5,0,-73.99867809,40.72861251,Manhattan,114,114,4.70207704945e-05,0.031727035,Greenwich Village South,-73.99740673,40.72058154,Manhattan,144,144,4.74789670369e-05,0.027620167,Little Italy/NoLiTa
2,11/1/2022 0:13,11/1/2022 0:23,1,1.46,1,N,100,249,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:35,11/1/2022 0:42,2,1.46,1,N,230,68,2,7,0.5,0.5,0,0,0.3,10.8,2.5,0,-73.98417616,40.75984468,Manhattan,230,230,5.60914463266e-05,0.03102831,Times Sq/Theatre District,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:51,11/1/2022 1:02,2,1.7,1,N,68,170,1,9,0.5,0.5,2,0,0.3,14.8,2.5,0,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea,-73.97694274,40.74765443,Manhattan,170,170,7.43150675972e-05,0.045769009,Murray Hill
2,11/1/2022 0:07,11/1/2022 0:32,1,2.91,1,N,249,232,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-73.98230749,40.71538428,Manhattan,232,232,0.00021605,0.061470909,Two Bridges/Seward Park
2,11/1/2022 0:21,11/1/2022 0:33,1,2.52,1,N,79,186,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West
2,11/1/2022 0:41,11/1/2022 0:50,1,1.97,1,N,249,261,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,0,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center
2,11/1/2022 0:52,11/1/2022 0:58,1,0.69,1,N,261,261,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center,-74.01291956,40.7089752,Manhattan,261,261,3.43423231652e-05,0.027120456,World Trade Center
2,11/1/2022 0:07,11/1/2022 0:12,2,0.87,1,N,100,234,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,-73.9887859,40.75351403,Manhattan,100,100,3.74700210291e-05,0.024813109,Garment District,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq
2,11/1/2022 0:14,11/1/2022 0:40,2,7.3,1,N,234,129,1,25,0.5,0.5,0,6.55,0.3,35.35,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.88740844,40.75906899,Queens,129,129,0.000473988,0.093272727,Jackson Heights
2,11/1/2022 0:29,11/1/2022 0:58,1,5.56,1,N,237,223,1,22,0.5,0.5,7.74,0,0.3,33.54,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.90665664,40.77820529,Queens,223,223,0.000764361,0.166021925,Steinway
2,11/1/2022 0:10,11/1/2022 0:16,1,2.72,1,N,87,79,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,0,-74.00781099,40.70665828,Manhattan,87,87,6.72050210692e-05,0.03690155,Financial District North,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:28,11/1/2022 0:37,1,1.97,1,N,79,234,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq
2,11/1/2022 0:39,11/1/2022 0:43,1,0.75,1,N,234,68,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99994016,40.74839716,Manhattan,68,68,0.000111073,0.04933738,East Chelsea
2,11/1/2022 0:45,11/1/2022 0:59,1,3.08,1,N,186,140,1,12.5,0.5,0.5,1,0,0.3,17.3,2.5,0,-73.99245533,40.7484763,Manhattan,186,186,3.70729416953e-05,0.02469639,Penn Station/Madison Sq West,-73.95456794,40.76550672,Manhattan,140,140,0.000114204,0.047584291,Lenox Hill East
2,11/1/2022 0:21,11/1/2022 0:38,1,3.42,1,N,237,7,1,13.5,0.5,0.5,3,0,0.3,20.3,2.5,0,-73.96569149,40.76854181,Manhattan,237,237,9.59873206621e-05,0.0422126,Upper East Side South,-73.92148224,40.76109419,Queens,7,7,0.000389788,0.107417171,Astoria
2,11/1/2022 0:57,11/1/2022 1:03,1,1.33,1,N,137,79,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,0,-73.97712049,40.74035752,Manhattan,137,137,0.000116455,0.046107624,Kips Bay,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
2,11/1/2022 0:10,11/1/2022 0:13,1,1.16,1,N,239,151,1,5,0.5,0.5,2.2,0,0.3,11,2.5,0,-73.9782733,40.78410708,Manhattan,239,239,0.000204715,0.063626115,Upper West Side South,-73.96780678,40.79786723,Manhattan,151,151,0.000128849,0.054889941,Manhattan Valley
2,11/1/2022 0:00,11/1/2022 0:11,2,4,1,N,79,262,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,0,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village,-73.94582992,40.77653654,Manhattan,262,262,0.00012233,0.049063623,Yorkville East
2,11/1/2022 0:18,11/1/2022 0:22,1,0.86,1,N,142,48,1,5,0.5,0.5,2,0,0.3,10.8,2.5,0,-73.98135241,40.77390593,Manhattan,142,142,7.56537920738e-05,0.038175894,Lincoln Square East,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:49,11/1/2022 1:08,1,6.23,1,N,161,87,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5,0,-73.97743184,40.7582264,Manhattan,161,161,7.19130682992e-05,0.03580391,Midtown Center,-74.00781099,40.70665828,Manhattan,87,87,6.72050210692e-05,0.03690155,Financial District North
2,11/1/2022 0:06,11/1/2022 0:12,1,2.4,1,N,141,137,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.97712049,40.74035752,Manhattan,137,137,0.000116455,0.046107624,Kips Bay
2,11/1/2022 0:26,11/1/2022 0:27,1,0.1,1,N,234,90,1,2.5,0.5,0.5,1.26,0,0.3,7.56,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99677701,40.74254679,Manhattan,90,90,5.53132476305e-05,0.030759162,Flatiron
2,11/1/2022 0:10,11/1/2022 0:22,2,2.23,1,N,141,143,1,10.5,0.5,0.5,1,0,0.3,15.3,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.98797218,40.77577115,Manhattan,143,143,0.000151094,0.054179854,Lincoln Square West
2,11/1/2022 0:32,11/1/2022 1:02,2,5.69,1,N,141,70,2,23.5,0.5,0.5,0,0,0.3,27.3,2.5,0,-73.95971268,40.76683877,Manhattan,141,141,7.66545579019e-05,0.041514464,Lenox Hill West,-73.86840539,40.76394772,Queens,70,70,0.000195458,0.063840318,East Elmhurst
1,11/1/2022 0:38,11/1/2022 0:48,1,4.1,1,N,132,10,1,13.5,1.75,0.5,3.2,0,0.3,19.25,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.79165486,40.67810188,Queens,10,10,0.000435824,0.099839479,Baisley Park
2,11/1/2022 0:59,11/1/2022 1:08,3,1.91,1,N,13,249,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5,0,-74.01611968,40.71161204,Manhattan,13,13,0.000149359,0.050281323,Battery Park City,-74.00249691,40.73461128,Manhattan,249,249,7.22155957729e-05,0.036384344,West Village
2,11/1/2022 0:13,11/1/2022 0:44,1,26.74,1,N,132,257,1,70,0.5,0.5,14.26,0,0.3,86.81,0,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.97723936,40.65366447,Brooklyn,257,257,0.000138909,0.058669026,Windsor Terrace
2,11/1/2022 0:17,11/1/2022 0:22,2,0.62,1,N,234,113,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,0,-73.99047762,40.74031339,Manhattan,234,234,7.31054382894e-05,0.036072199,Union Sq,-73.99462809,40.73248529,Manhattan,113,113,5.79634566998e-05,0.032745351,Greenwich Village North
2,11/1/2022 0:42,11/1/2022 1:00,1,4.32,1,N,107,145,1,16,0.5,0.5,3.96,0,0.3,23.76,2.5,0,-73.98331041,40.7373483,Manhattan,107,107,7.46112192675e-05,0.038041365,Gramercy,-73.94869313,40.74659396,Queens,145,145,0.000346642,0.114313845,Long Island City/Hunters Point
2,11/1/2022 0:28,11/1/2022 1:20,2,18.32,2,N,132,48,1,52,0,0.5,9.46,6.55,0.3,72.56,2.5,1.25,-73.77834068,40.64268311,Queens,132,132,0.002038301,0.245478517,JFK Airport,-73.98985665,40.76223669,Manhattan,48,48,9.42538425377e-05,0.043746744,Clinton East
2,11/1/2022 0:44,11/1/2022 0:52,1,2.56,1,N,209,79,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5,0,-74.00236033,40.7084905,Manhattan,209,209,3.88703351209e-05,0.030695311,Seaport,-73.98521394,40.72794396,Manhattan,79,79,0.000107893,0.042624911,East Village
